,0
182,0.673637866973877
183,0.6657432317733765
184,0.6846959590911865
185,0.6638702154159546
186,0.6665555834770203
187,0.6859697103500366
188,0.6948180794715881
189,0.6772238612174988
190,0.6699802875518799
191,0.6705635786056519
192,0.6540966033935547
193,0.640649676322937
194,0.6594007611274719
195,0.6700931787490845
196,0.6659855842590332
197,0.6723020672798157
198,0.6675227880477905
199,0.6755231618881226
200,0.6779607534408569
201,0.690313458442688
202,0.6685271263122559
203,0.6663732528686523
204,0.6646490097045898
205,0.6716852188110352
206,0.6811813116073608
207,0.6670910120010376
208,0.6796227097511292
209,0.6782330274581909
210,0.6632769703865051
211,0.6496607661247253
212,0.6880620121955872
213,0.6758172512054443
214,0.6686420440673828
215,0.657342791557312
216,0.6563258171081543
217,0.6698797941207886
218,0.6572948694229126
219,0.6690611839294434
220,0.6524592638015747
221,0.646641194820404
222,0.6803485155105591
223,0.6712979078292847
224,0.6582762002944946
225,0.6855629682540894
226,0.6597557663917542
227,0.6479722261428833
228,0.6806267499923706
229,0.6628473997116089
230,0.6962385773658752
231,0.6651403307914734
232,0.6807950735092163
233,0.6576547622680664
234,0.652563750743866
235,0.654258131980896
236,0.6645191311836243
237,0.6727970838546753
238,0.672293484210968
239,0.665781557559967
240,0.6407545804977417
241,0.6652354598045349
242,0.6592804789543152
243,0.6617435216903687
244,0.6690385341644287
245,0.6611159443855286
246,0.6363196969032288
247,0.6480996012687683
248,0.6553184986114502
249,0.674893319606781
250,0.675200343132019
251,0.6762308478355408
252,0.6908127069473267
253,0.6718654632568359
254,0.6556683778762817
255,0.663175106048584
256,0.6573745608329773
257,0.6698057055473328
258,0.6597539186477661
259,0.6541361212730408
260,0.6467347145080566
261,0.6537554860115051
262,0.6646972894668579
263,0.6717455983161926
264,0.6604610085487366
265,0.661623477935791
266,0.6505725383758545
267,0.6462208032608032
268,0.6580468416213989
269,0.6985762715339661
270,0.661673367023468
271,0.6625073552131653
272,0.6545745134353638
273,0.6538117527961731
274,0.6597991585731506
275,0.6654576063156128
276,0.6519044637680054
277,0.6522853374481201
278,0.6758804321289062
279,0.6431072950363159
280,0.661429226398468
281,0.6513463854789734
282,0.6504981517791748
283,0.6672804355621338
284,0.6824378967285156
285,0.6477262377738953
286,0.6449632048606873
287,0.6576846837997437
288,0.6853159070014954
289,0.6507959365844727
290,0.650748074054718
291,0.6636607050895691
292,0.6466060876846313
293,0.6428192853927612
294,0.6613571047782898
295,0.666269063949585
296,0.6397650837898254
297,0.6613510251045227
298,0.6433671116828918
299,0.6448118090629578
300,0.6794695854187012
301,0.6477305293083191
302,0.6735992431640625
303,0.6593891382217407
304,0.6618131399154663
305,0.6425708532333374
306,0.6536816358566284
307,0.6759565472602844
308,0.6608352661132812
309,0.6721110343933105
310,0.6514291167259216
311,0.6780568361282349
312,0.6604565382003784
313,0.6541056036949158
314,0.6625922918319702
315,0.6361702084541321
316,0.6646649241447449
317,0.6309525966644287
318,0.6580888032913208
319,0.6386052370071411
320,0.6436363458633423
321,0.6766665577888489
322,0.6518360376358032
323,0.6538203954696655
324,0.6459547877311707
325,0.6546164751052856
326,0.6420742273330688
327,0.6663677096366882
328,0.6691763997077942
329,0.6408103704452515
330,0.6722541451454163
331,0.6502298712730408
332,0.6512352228164673
333,0.6377984881401062
334,0.659197986125946
335,0.6508178114891052
336,0.6627851724624634
337,0.6411603689193726
338,0.6667596101760864
339,0.655630886554718
340,0.6439855098724365
341,0.6323655843734741
342,0.6495640277862549
343,0.7061312794685364
344,0.6571497917175293
345,0.6567541360855103
346,0.6531816124916077
347,0.64232337474823
348,0.6806372404098511
349,0.6619495153427124
350,0.6569705009460449
351,0.659920334815979
352,0.6590020656585693
353,0.6603162288665771
354,0.6281667947769165
355,0.6603820323944092
356,0.6746587753295898
357,0.6363859176635742
358,0.6332051157951355
359,0.6252755522727966
360,0.6449069976806641
361,0.6436125040054321
362,0.6818323135375977
363,0.7035694122314453
364,0.6592228412628174
365,0.648391604423523
366,0.6465469002723694
367,0.6294807195663452
368,0.6420365571975708
369,0.6331201791763306
370,0.6761425137519836
371,0.6883200407028198
372,0.6517521739006042
373,0.6705949902534485
374,0.6247973442077637
375,0.6270682215690613
376,0.654496967792511
377,0.6997346878051758
378,0.6536363959312439
379,0.6428987383842468
380,0.6361997723579407
381,0.6392618417739868
382,0.6556572318077087
383,0.6509014368057251
384,0.6312018632888794
385,0.6514830589294434
386,0.6462302207946777
387,0.6338038444519043
388,0.6131900548934937
389,0.6628770232200623
390,0.638449490070343
391,0.6422635316848755
392,0.6369328498840332
393,0.6443933248519897
394,0.6240871548652649
395,0.6562274694442749
396,0.6420562863349915
397,0.6526132822036743
398,0.658088207244873
399,0.6411503553390503
400,0.6400097608566284
401,0.6325122117996216
402,0.6388987302780151
403,0.642288863658905
404,0.639751672744751
405,0.6453688740730286
406,0.6365745663642883
407,0.628919780254364
408,0.6536057591438293
409,0.6611114740371704
410,0.641534686088562
411,0.6482833623886108
412,0.6711744070053101
413,0.6431030631065369
414,0.6840866804122925
415,0.6493958234786987
416,0.6499730944633484
417,0.6482989192008972
418,0.6397892832756042
419,0.6468433141708374
420,0.6307262182235718
421,0.6399324536323547
422,0.643905520439148
423,0.6646615266799927
424,0.6737805604934692
425,0.634286105632782
426,0.6342152953147888
427,0.633269190788269
428,0.6453664898872375
429,0.6310763955116272
430,0.6284142732620239
431,0.6655462384223938
432,0.621834933757782
433,0.6399091482162476
434,0.6862701177597046
435,0.6643660664558411
436,0.6843060255050659
437,0.658241868019104
438,0.6641575694084167
439,0.6365691423416138
440,0.6423956751823425
441,0.6393914818763733
442,0.6809903383255005
443,0.6363035440444946
444,0.6259588003158569
445,0.6614803075790405
446,0.6345570683479309
447,0.6788618564605713
448,0.6369836926460266
449,0.6611658334732056
450,0.6269270777702332
451,0.6507270932197571
452,0.6651171445846558
453,0.6436338424682617
454,0.6576678156852722
455,0.6417121887207031
456,0.6468796730041504
457,0.634302020072937
458,0.6580093502998352
459,0.633542537689209
460,0.7012656331062317
461,0.6314665079116821
462,0.6759657263755798
463,0.6538581848144531
464,0.6513575911521912
465,0.636650025844574
466,0.6420210599899292
467,0.6362722516059875
468,0.6313809156417847
469,0.6300963163375854
470,0.6621504426002502
471,0.662036120891571
472,0.6273950338363647
473,0.65152907371521
474,0.6904710531234741
475,0.6715766191482544
476,0.6511407494544983
477,0.6298430562019348
478,0.6350184082984924
479,0.6279325485229492
480,0.6325205564498901
481,0.6750541925430298
482,0.6835205554962158
483,0.6407472491264343
484,0.6329424977302551
485,0.6168678402900696
486,0.643729567527771
487,0.6601752042770386
488,0.6590904593467712
489,0.6586530804634094
490,0.6618605852127075
491,0.6369637250900269
492,0.6684693098068237
493,0.6428810954093933
494,0.6680823564529419
495,0.6475471258163452
496,0.6337870359420776
497,0.665695071220398
498,0.6735129356384277
499,0.6509437561035156
500,0.6537483334541321
501,0.6381002068519592
502,0.680328369140625
503,0.6399975419044495
504,0.6745396852493286
505,0.6665666699409485
506,0.6739553213119507
507,0.653967022895813
508,0.6905604004859924
509,0.6851629614830017
510,0.6808404922485352
511,0.6624983549118042
512,0.6554986238479614
513,0.6754420399665833
514,0.6610710024833679
515,0.6543790698051453
516,0.6331485509872437
517,0.6526681780815125
518,0.6318121552467346
519,0.675835371017456
520,0.6640423536300659
521,0.6722210645675659
522,0.6947808265686035
523,0.6618850827217102
524,0.6766960024833679
525,0.626459002494812
526,0.6419978141784668
527,0.6770011186599731
528,0.6542783379554749
529,0.6359049081802368
530,0.668112576007843
531,0.6452109813690186
532,0.6712762117385864
533,0.6610293388366699
534,0.6235823035240173
535,0.6343487501144409
536,0.6526733636856079
537,0.6454891562461853
538,0.642685055732727
539,0.6493042707443237
540,0.6812509894371033
541,0.6801629662513733
542,0.6498392820358276
543,0.6697909235954285
544,0.6768853664398193
545,0.6651326417922974
546,0.6535753011703491
547,0.6486872434616089
548,0.6860558986663818
549,0.6808021664619446
550,0.652864933013916
551,0.6505929827690125
552,0.659273087978363
553,0.650863528251648
554,0.6564894914627075
555,0.6359912753105164
556,0.6857980489730835
557,0.6618383526802063
558,0.656138002872467
559,0.7130882143974304
560,0.6617175936698914
561,0.712793231010437
562,0.6821469068527222
563,0.653622031211853
564,0.6526249647140503
565,0.6647574305534363
566,0.6904788613319397
567,0.6924868226051331
568,0.6698142290115356
569,0.663326621055603
570,0.6948124766349792
571,0.6615391373634338
572,0.6628986597061157
573,0.7450779676437378
574,0.6664158701896667
575,0.691206157207489
576,0.6739643216133118
577,0.6441031694412231
578,0.7083654403686523
579,0.6711147427558899
580,0.6642395257949829
581,0.6882317662239075
582,0.6558550596237183
583,0.6665401458740234
584,0.6681703925132751
585,0.6463863253593445
586,0.6849188208580017
587,0.6774393320083618
588,0.6553120017051697
589,0.7148241996765137
590,0.706298828125
591,0.6731722950935364
592,0.6984303593635559
593,0.6659839749336243
594,0.663016676902771
595,0.6541158556938171
596,0.6630008816719055
597,0.6958975791931152
598,0.665401816368103
599,0.6726713180541992
600,0.6889634728431702
601,0.6916444301605225
602,0.7317643165588379
603,0.668393611907959
604,0.6738359332084656
605,0.6938744783401489
606,0.6925814151763916
607,0.6708345413208008
608,0.6609590649604797
609,0.7297815084457397
610,0.7053618431091309
611,0.6777814626693726
612,0.6842595338821411
613,0.6894233822822571
614,0.6888742446899414
615,0.7043811082839966
616,0.6623128652572632
617,0.6738673448562622
618,0.7007118463516235
619,0.7315086722373962
620,0.6833837032318115
621,0.6691466569900513
622,0.6741968989372253
623,0.7023831605911255
624,0.6936461329460144
625,0.6865757703781128
626,0.681505560874939
627,0.7124260663986206
628,0.7179442644119263
629,0.6956217885017395
630,0.7457932233810425
631,0.7050228714942932
632,0.7374030351638794
633,0.6805660128593445
634,0.6637198328971863
635,0.6927902102470398
636,0.6912505030632019
637,0.7200501561164856
638,0.708116888999939
639,0.6722054481506348
640,0.7151174545288086
641,0.6978001594543457
642,0.6917468309402466
643,0.7060524821281433
644,0.6858863234519958
645,0.7133015394210815
646,0.7336369752883911
647,0.7016981840133667
648,0.6779258847236633
649,0.6751712560653687
650,0.716688871383667
651,0.6879238486289978
652,0.6843159794807434
653,0.7144078016281128
654,0.7223964929580688
655,0.6982340216636658
656,0.710167407989502
657,0.7007284164428711
658,0.6802807450294495
659,0.6841503977775574
660,0.6905864477157593
661,0.6695548295974731
662,0.710442841053009
663,0.7017245292663574
664,0.7146396040916443
665,0.7044237852096558
666,0.699846625328064
667,0.7187393307685852
668,0.7280056476593018
669,0.7147762775421143
670,0.7274149656295776
671,0.6846193671226501
672,0.6925497055053711
673,0.6827265024185181
674,0.7410005927085876
675,0.6978455781936646
676,0.7219478487968445
677,0.7174808382987976
678,0.6903950572013855
679,0.7656985521316528
680,0.691468358039856
681,0.7400083541870117
682,0.7037252187728882
683,0.6962684988975525
684,0.6925929188728333
685,0.7149407267570496
686,0.6994326710700989
687,0.7034797668457031
688,0.7120989561080933
689,0.762593150138855
690,0.6902387738227844
691,0.7080888152122498
692,0.7092366814613342
693,0.7192288041114807
694,0.7585527896881104
695,0.7256697416305542
696,0.7182029485702515
697,0.721558690071106
698,0.7392922639846802
699,0.7141739726066589
700,0.7216286659240723
701,0.719680905342102
702,0.7138970494270325
703,0.6904555559158325
704,0.7321487665176392
705,0.6963852643966675
706,0.7650620341300964
707,0.6847068071365356
708,0.7377374172210693
709,0.7276471257209778
710,0.7569469213485718
711,0.7220619320869446
712,0.7379857301712036
713,0.7151190638542175
714,0.7354366779327393
715,0.7536500692367554
716,0.736024022102356
717,0.7325955033302307
718,0.7172017097473145
719,0.706647515296936
720,0.7145838737487793
721,0.7260312438011169
722,0.7188254594802856
723,0.7748317718505859
724,0.7440980076789856
725,0.7027571201324463
726,0.7125226259231567
727,0.7349083423614502
728,0.6919711828231812
729,0.7169367074966431
730,0.7483375072479248
731,0.7071618437767029
732,0.7157589793205261
733,0.7077138423919678
734,0.7759621143341064
735,0.726486325263977
736,0.7457460761070251
737,0.7096031308174133
738,0.7175338864326477
739,0.754729151725769
740,0.7503880262374878
741,0.7372689247131348
742,0.7450929284095764
743,0.723343014717102
744,0.7284971475601196
745,0.7145200967788696
746,0.7469525337219238
747,0.7555459141731262
748,0.7399917840957642
749,0.723727285861969
750,0.7643685340881348
751,0.7878390550613403
752,0.7171899080276489
753,0.735977292060852
754,0.7487810254096985
755,0.7326198220252991
756,0.7048212289810181
757,0.7273741960525513
758,0.7243111729621887
759,0.7163473963737488
760,0.7212836742401123
761,0.7092106938362122
762,0.7359819412231445
763,0.7145814895629883
764,0.7081006765365601
765,0.7215843200683594
766,0.7207854390144348
767,0.7134620547294617
768,0.7586172819137573
769,0.7192764282226562
770,0.7274633646011353
771,0.743378221988678
772,0.7603932023048401
773,0.7218353152275085
774,0.7345951199531555
775,0.7073181867599487
776,0.7512834668159485
777,0.7158633470535278
778,0.7837858200073242
779,0.7570062279701233
780,0.7290927171707153
781,0.7351522445678711
782,0.784319281578064
783,0.7087408304214478
784,0.7712652087211609
785,0.7297571301460266
786,0.740333616733551
787,0.7311784029006958
788,0.7803840041160583
789,0.7399237155914307
790,0.7129822969436646
791,0.7438834309577942
792,0.7419271469116211
793,0.7451337575912476
794,0.7687082290649414
795,0.7032334208488464
796,0.708594799041748
797,0.7316111922264099
798,0.7093650102615356
799,0.7321550250053406
800,0.728375256061554
801,0.742145299911499
802,0.7408742904663086
803,0.7154214978218079
804,0.706915020942688
805,0.7359461784362793
806,0.7207017540931702
807,0.7198584675788879
808,0.7318245768547058
809,0.7267580032348633
810,0.7548431158065796
811,0.7282087206840515
812,0.8095169067382812
813,0.7411051988601685
814,0.7417837381362915
815,0.7584187388420105
816,0.7451526522636414
817,0.7319793105125427
818,0.7408921718597412
819,0.7404124140739441
820,0.7152105569839478
821,0.7009767293930054
822,0.7603809237480164
823,0.7328759431838989
824,0.7146350145339966
825,0.7310484647750854
826,0.7320947647094727
827,0.714338481426239
828,0.7233997583389282
829,0.7281225919723511
830,0.7111855745315552
831,0.7363245487213135
832,0.7227323055267334
833,0.7036985158920288
834,0.7386311292648315
835,0.7425298094749451
836,0.731560230255127
837,0.7376224994659424
838,0.7146115899085999
839,0.7059036493301392
840,0.745742917060852
841,0.7133578062057495
842,0.732488214969635
843,0.7003707885742188
844,0.7492143511772156
845,0.7090534567832947
846,0.7298719882965088
847,0.7323535084724426
848,0.7402726411819458
849,0.7429989576339722
850,0.7685801386833191
851,0.7589378356933594
852,0.7241424322128296
853,0.7340153455734253
854,0.7695540189743042
855,0.7231023907661438
856,0.7237780690193176
857,0.7637723684310913
858,0.7047034502029419
859,0.7147551774978638
860,0.7402264475822449
861,0.7012292146682739
862,0.7318528890609741
863,0.7422050833702087
864,0.7075692415237427
865,0.7205509543418884
866,0.7084331512451172
867,0.7359989285469055
868,0.7492834329605103
869,0.729651927947998
870,0.7494692802429199
871,0.7363921999931335
872,0.7452638149261475
873,0.7164309620857239
874,0.7100825309753418
875,0.7393112182617188
876,0.7088718414306641
877,0.7195370197296143
878,0.7241338491439819
879,0.7376275062561035
880,0.7253251671791077
881,0.7231058478355408
882,0.6902388334274292
883,0.745533287525177
884,0.7287297248840332
885,0.7241706252098083
886,0.7156628370285034
887,0.711455762386322
888,0.7087739706039429
889,0.7072743773460388
890,0.7548289895057678
891,0.6966041326522827
892,0.7087427973747253
893,0.7277800440788269
894,0.7024170160293579
895,0.7314367294311523
896,0.7172166109085083
897,0.7320536375045776
898,0.7038940191268921
899,0.7048199772834778
900,0.7022469639778137
901,0.7247399091720581
902,0.794112503528595
903,0.7150909900665283
904,0.7033726572990417
905,0.7366536259651184
906,0.7196829915046692
907,0.7296310663223267
908,0.7041708827018738
909,0.7262923717498779
910,0.7069343328475952
911,0.7003353238105774
912,0.7110399007797241
913,0.7194715738296509
914,0.7475371360778809
915,0.7140424251556396
916,0.727100670337677
917,0.7112862467765808
918,0.712239146232605
919,0.6898752450942993
920,0.7153436541557312
921,0.7200464010238647
922,0.7222611904144287
923,0.7185413241386414
924,0.7245497703552246
925,0.7312667965888977
926,0.7361911535263062
927,0.7036709189414978
928,0.7077888250350952
929,0.7295655608177185
930,0.7302652597427368
931,0.7225581407546997
932,0.7467533349990845
933,0.7224130630493164
934,0.7043682932853699
935,0.6951057314872742
936,0.7014836072921753
937,0.7486470937728882
938,0.7318582534790039
939,0.7145620584487915
940,0.7002528309822083
941,0.7844287753105164
942,0.7928683161735535
943,0.7419081926345825
944,0.7357935905456543
945,0.69841468334198
946,0.7084783315658569
947,0.706529974937439
948,0.7510823607444763
949,0.7036441564559937
950,0.7323321104049683
951,0.6984567642211914
952,0.7038216590881348
953,0.7186114192008972
954,0.7302680611610413
955,0.7210653424263
956,0.7330592274665833
957,0.732877254486084
958,0.7043113112449646
959,0.7129958271980286
960,0.7321550250053406
961,0.7104676365852356
962,0.7095553278923035
963,0.7280914783477783
964,0.7381054162979126
965,0.7187349200248718
966,0.7454654574394226
967,0.7016347050666809
968,0.7064684629440308
969,0.6966505646705627
970,0.7369669675827026
971,0.7389273643493652
972,0.698803722858429
973,0.7174661159515381
974,0.7021311521530151
975,0.7248109579086304
976,0.7239367365837097
977,0.7015385627746582
978,0.7100661993026733
979,0.7176518440246582
980,0.7388371229171753
981,0.7000688910484314
982,0.7256463170051575
983,0.739909827709198
984,0.7218295335769653
985,0.7773986458778381
986,0.7387796640396118
987,0.726807177066803
988,0.7022832632064819
989,0.7209666967391968
990,0.7270218729972839
991,0.6997832655906677
992,0.7076455354690552
993,0.705722451210022
994,0.7019392251968384
995,0.6975084543228149
996,0.7406765222549438
997,0.7164151668548584
998,0.7102900743484497
999,0.7155811190605164
1000,0.7242389917373657
1001,0.7058310508728027
1002,0.7260977625846863
1003,0.7114143967628479
1004,0.7048326730728149
1005,0.743955671787262
1006,0.7857058644294739
1007,0.7378820180892944
1008,0.6960498690605164
1009,0.7462842464447021
1010,0.6989704966545105
1011,0.7166706919670105
1012,0.7352724075317383
1013,0.7191420197486877
1014,0.7502416968345642
1015,0.7208196520805359
1016,0.7389377355575562
1017,0.7149437665939331
1018,0.7095946073532104
1019,0.7259065508842468
1020,0.7084463834762573
1021,0.7340685129165649
1022,0.7277413010597229
1023,0.7425493001937866
1024,0.7063600420951843
1025,0.7173069715499878
1026,0.701943576335907
1027,0.7041196227073669
1028,0.7206071615219116
1029,0.7159086465835571
1030,0.7221305966377258
1031,0.7282217741012573
1032,0.7030326128005981
1033,0.7375932931900024
1034,0.7105739116668701
1035,0.7222102880477905
1036,0.6996056437492371
1037,0.713358998298645
1038,0.7361231446266174
1039,0.714374303817749
1040,0.6982482671737671
1041,0.7321562767028809
1042,0.7371410131454468
1043,0.7373737692832947
1044,0.7439042329788208
1045,0.7064248919487
1046,0.6995922923088074
1047,0.7202149629592896
1048,0.7026339173316956
1049,0.7139914631843567
1050,0.692869246006012
1051,0.7150023579597473
1052,0.7076040506362915
1053,0.7527731657028198
1054,0.731497585773468
1055,0.7115590572357178
1056,0.7081558108329773
1057,0.6933313608169556
1058,0.7206445932388306
1059,0.7139456272125244
1060,0.7146780490875244
1061,0.7190608978271484
1062,0.7037376761436462
1063,0.7057561874389648
1064,0.7254917025566101
1065,0.7224183678627014
1066,0.7137303948402405
1067,0.7011939287185669
1068,0.704659104347229
1069,0.6953219175338745
1070,0.7246367931365967
1071,0.7261828780174255
1072,0.7088136672973633
1073,0.707043468952179
1074,0.7171542048454285
1075,0.7107064127922058
1076,0.7061586380004883
1077,0.7158517837524414
1078,0.7034231424331665
1079,0.7151721119880676
1080,0.7264057993888855
1081,0.7288433313369751
1082,0.6934816241264343
1083,0.7224637269973755
1084,0.717605710029602
1085,0.725610613822937
1086,0.7169815301895142
1087,0.7024117112159729
1088,0.7094830274581909
1089,0.695813000202179
1090,0.7240337133407593
1091,0.7142407298088074
1092,0.7031428217887878
1093,0.7169351577758789
1094,0.686674952507019
1095,0.7041155099868774
1096,0.737329363822937
1097,0.7235533595085144
1098,0.7194972634315491
1099,0.7257674336433411
1100,0.7364414930343628
1101,0.7046177387237549
1102,0.7060992121696472
1103,0.7016492486000061
1104,0.6925933361053467
1105,0.7257552146911621
1106,0.6940082311630249
1107,0.7010987401008606
1108,0.7071031332015991
1109,0.7015498876571655
1110,0.6936491131782532
1111,0.7108548283576965
1112,0.7142303586006165
1113,0.7232905030250549
1114,0.6991904377937317
1115,0.6959426403045654
1116,0.7086849808692932
1117,0.7017408609390259
1118,0.7091262936592102
1119,0.7142801284790039
1120,0.7161732912063599
1121,0.7229315042495728
1122,0.7388640642166138
1123,0.7099131345748901
1124,0.7164028882980347
1125,0.7330809235572815
1126,0.7077994346618652
1127,0.6966352462768555
1128,0.7062391042709351
1129,0.7327764630317688
1130,0.713945209980011
1131,0.7108627557754517
1132,0.7083854675292969
1133,0.7097669839859009
1134,0.740967869758606
1135,0.7359785437583923
1136,0.7214050889015198
1137,0.6926834583282471
1138,0.6941249966621399
1139,0.7106106877326965
1140,0.6964583992958069
1141,0.6924321055412292
1142,0.7014157772064209
1143,0.6940456628799438
1144,0.6978171467781067
1145,0.7014483213424683
1146,0.7119047045707703
1147,0.7070317268371582
1148,0.7270704507827759
1149,0.698945164680481
1150,0.729421079158783
1151,0.7014743685722351
1152,0.7061585187911987
1153,0.711436927318573
1154,0.6958543062210083
1155,0.7388874888420105
1156,0.727730393409729
1157,0.7171204686164856
1158,0.713455319404602
1159,0.7109799385070801
1160,0.7267597317695618
1161,0.6954019665718079
1162,0.6996226906776428
1163,0.7095261812210083
1164,0.7071805000305176
1165,0.7030915021896362
1166,0.6831804513931274
1167,0.7116354703903198
1168,0.7177448272705078
1169,0.7150071859359741
1170,0.7169485688209534
1171,0.7025701403617859
1172,0.7158342599868774
1173,0.7044692039489746
1174,0.6871938705444336
1175,0.7347310185432434
1176,0.7080567479133606
1177,0.688539445400238
1178,0.7043882012367249
1179,0.7366824150085449
1180,0.7134994268417358
1181,0.6927462816238403
1182,0.7176318168640137
1183,0.7128869295120239
1184,0.7228310704231262
1185,0.7098747491836548
1186,0.714452862739563
1187,0.707338809967041
1188,0.7148628830909729
1189,0.7239792943000793
1190,0.7034139633178711
1191,0.7071237564086914
1192,0.7185452580451965
1193,0.6921379566192627
1194,0.6967065334320068
1195,0.710858941078186
1196,0.7132869958877563
1197,0.7011560201644897
1198,0.72627192735672
1199,0.7067773938179016
1200,0.6960166692733765
1201,0.7067131996154785
1202,0.7323736548423767
1203,0.7134884595870972
1204,0.6965262293815613
1205,0.7085555791854858
1206,0.6907505989074707
1207,0.7136764526367188
1208,0.7095721960067749
1209,0.7038346529006958
1210,0.7087702751159668
1211,0.7060801982879639
1212,0.7185009717941284
1213,0.7302685379981995
1214,0.735093891620636
1215,0.7122446298599243
1216,0.7180243730545044
1217,0.7031527161598206
1218,0.7354205250740051
1219,0.6985310912132263
1220,0.7061886191368103
1221,0.6967815160751343
1222,0.7089570164680481
1223,0.7056676745414734
1224,0.6967424154281616
1225,0.7182551622390747
1226,0.7188618779182434
1227,0.7027950286865234
1228,0.7128101587295532
1229,0.6834552884101868
1230,0.7121366262435913
1231,0.7193572521209717
1232,0.7448645830154419
1233,0.6924375891685486
1234,0.7123249769210815
1235,0.7055681347846985
1236,0.7053478956222534
1237,0.7159247994422913
1238,0.72693932056427
1239,0.7091487646102905
1240,0.7325266599655151
1241,0.7199471592903137
1242,0.7046453952789307
1243,0.7589555978775024
1244,0.7315162420272827
1245,0.6928843259811401
1246,0.7435048818588257
1247,0.7403348088264465
1248,0.7038914561271667
1249,0.7042795419692993
1250,0.7065204977989197
1251,0.7106174230575562
1252,0.7202221155166626
1253,0.6948913335800171
1254,0.6976589560508728
1255,0.7057231664657593
1256,0.7100855112075806
1257,0.7052821516990662
1258,0.721157431602478
1259,0.7297961115837097
1260,0.7176978588104248
1261,0.7164123058319092
